"Sr.no","SMSID ","Message","SenderID","GroupID","Count"
"5053","170343","Hi, you have used 50% of the data allowance on your internet pack.You have 4.22 MB left.Check usage on MyVodafone App (www.vodafone.in/b3) or dial *111*6*1#","_utility","598","89"
"5054","170682","Hi, you have used 50% of the data allowance on your internet pack. You have 6.85 MB left. Check usage on MyVodafone App (www.vodafone.in/a4) or dial *111*6*1#","_utility","598","89"
"5055","170751","Hi, you have used 50% of the data allowance on your internet pack. You have 6.01 MB left. Check usage on MyVodafone App (www.vodafone.in/a4) or dial *111*6*1#","_utility","598","89"
"5056","170763","Hi, you have used 50% of the data allowance on your internet pack. You have 7.30 MB left. Check usage on MyVodafone App (www.vodafone.in/a4) or dial *111*6*1#","_utility","598","89"
"5057","171616","Hi, you have used 50% of the data allowance on your internet pack.You have 505.50 MB left.Check usage on MyVodafone App (www.vodafone.in/b3) or dial *111*6*1#","_utility","598","89"
"5058","171864","Hi, you have used 50% of the data allowance on your internet pack. You have 89.64 MB left. Check usage on MyVodafone App(www.vodafone.in/b5) or dial *111*6*1#","_utility","598","89"
"5059","171885","Hi, you have used 50% of the data allowance on your internet pack. You have 89.66 MB left. Check usage on MyVodafone App(www.vodafone.in/b5) or dial *111*6*1#","_utility","598","89"
"5060","11993","Tata Sky ID 1179122815
Balance valid till 22-Mar
Monthly charges Rs 475
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5061","20599","Tata Sky ID 1106008137
Balance valid till 13-Mar
Monthly charges Rs 890
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5062","25703","Tata Sky ID 1150375176
Balance valid till 25-Oct
Monthly charges Rs 370
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5063","26302","Tata Sky ID 1059885168
Balance valid till 26-Mar
Monthly charges Rs 250
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5064","26324","Tata Sky ID 1059885168
Balance valid till 15-Feb
Monthly charges Rs 250
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5065","31110","Tata Sky ID 1085205506
Balance valid till 27-Mar
Monthly charges Rs 355
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5066","31787","Tata Sky ID 1085205506
Balance valid till 01-Feb
Monthly charges Rs 355
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5067","41956","Tata Sky ID 1074656040
Balance valid till 26-Mar
Monthly charges Rs 179
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5068","42075","Tata Sky ID 1074656040
Balance valid till 23-Feb
Monthly charges Rs 250
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5069","42203","Tata Sky ID 1074656040
Balance valid till 22-Jan
Monthly charges Rs 250
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5070","42344","Tata Sky ID 1074656040
Balance valid till 23-Dec
Monthly charges Rs 250
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5071","42467","Tata Sky ID 1074656040
Balance valid till 21-Nov
Monthly charges Rs 250
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5072","60114","Tata Sky ID 1057002105
Balance valid till 30-Mar
Monthly charges Rs 300
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5073","60211","Tata Sky ID 1057002105
Balance valid till 29-Feb
Monthly charges Rs 340
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5074","71965","Tata Sky ID 1159893161
Balance valid till 09-Apr
Monthly charges Rs 395
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5075","72004","Tata Sky ID 1159893161
Balance valid till 01-Apr
Monthly charges Rs 395
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5076","72054","Tata Sky ID 1159893161
Balance valid till 21-Mar
Monthly charges Rs 395
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5077","72083","Tata Sky ID 1159893161
Balance valid till 14-Mar
Monthly charges Rs 395
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5078","72126","Tata Sky ID 1159893161
Balance valid till 20-Feb
Monthly charges Rs 300
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5079","72142","Tata Sky ID 1159893161
Balance valid till 20-Jan
Monthly charges Rs 400
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5080","74615","Tata Sky ID 1145469498
Balance valid till 23-Apr
Monthly charges Rs 575
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5081","74673","Tata Sky ID 1145469498
Balance valid till 05-Apr
Monthly charges Rs 545
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5082","74706","Tata Sky ID 1145469498
Balance valid till 30-Mar
Monthly charges Rs 545
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5083","74720","Tata Sky ID 1145469498
Balance valid till 25-Mar
Monthly charges Rs 545
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5084","82087","Tata Sky ID 1144671318
Balance valid till 03-Apr
Monthly charges Rs 575
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5085","83195","Tata Sky ID 1103430268
Balance valid till 13-Apr
Monthly charges Rs 300
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5086","83540","Tata Sky ID 1158959351
Balance valid till 22-Apr
Monthly charges Rs 250
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5087","84891","Tata Sky ID 1171752999
Balance valid till 20-Apr
Monthly charges Rs 705
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5088","84923","Tata Sky ID 1171752999
Balance valid till 05-Apr
Monthly charges Rs 445
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5089","84944","Tata Sky ID 1171752999
Balance valid till 30-Mar
Monthly charges Rs 570
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5090","84964","Tata Sky ID 1171752999
Balance valid till 25-Mar
Monthly charges Rs 570
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5091","84984","Tata Sky ID 1171752999
Balance valid till 19-Mar
Monthly charges Rs 570
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5092","85057","Tata Sky ID 1171752999
Balance valid till 04-Mar
Monthly charges Rs 570
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5093","85075","Tata Sky ID 1171752999
Balance valid till 26-Feb
Monthly charges Rs 570
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5094","85124","Tata Sky ID 1171752999
Balance valid till 06-Feb
Monthly charges Rs 570
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5095","85150","Tata Sky ID 1171752999
Balance valid till 27-Jan
Monthly charges Rs 570
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5096","85243","Tata Sky ID 1171752999
Balance valid till 04-Jan
Monthly charges Rs 395
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5097","85695","Tata Sky ID 1176805727
Balance valid till 15-Apr
Monthly charges Rs 425
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5098","85840","Tata Sky ID 1176805727
Balance valid till 16-Mar
Monthly charges Rs 425
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5099","85910","Tata Sky ID 1176805727
Balance valid till 27-Feb
Monthly charges Rs 425
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5100","86057","Tata Sky ID 1176805727
Balance valid till 06-Feb
Monthly charges Rs 250
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5101","86870","Tata Sky ID 1102389911
Balance valid till 22-Apr
Monthly charges Rs 365
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5102","87027","Tata Sky ID 1102389911$Balance valid till 12-Mar$Monthly charges Rs 365$Recharge your account now$$To check your pack details, give missed call on 08880488804","_utility","429","84"
"5103","87298","Tata Sky ID 1102389911
Balance valid till 27-Jan
Monthly charges Rs 350
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5104","87397","Tata Sky ID 1102389911
Balance valid till 14-Dec
Monthly charges Rs 512
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5105","88031","Tata Sky ID 1102389911
Balance valid till 03-Jul
Monthly charges Rs 275
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5106","89537","Tata Sky ID 1164073544
Balance valid till 20-Apr
Monthly charges Rs 314
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5107","102261","Tata Sky ID 1138326853
Balance valid till 27-Apr
Monthly charges Rs 425
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5108","104266","Tata Sky ID 1138326853
Balance valid till 28-Jan
Monthly charges Rs 425
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5109","104788","Tata Sky ID 1138326853
Balance valid till 27-Dec
Monthly charges Rs 425
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5110","105222","Tata Sky ID 1138326853
Balance valid till 18-Nov
Monthly charges Rs 425
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5111","105339","Tata Sky ID 1138326853
Balance valid till 31-Oct
Monthly charges Rs 425
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5112","105532","Tata Sky ID 1138326853
Balance valid till 04-Oct
Monthly charges Rs 582
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5113","105621","Tata Sky ID 1138326853
Balance valid till 18-Sep
Monthly charges Rs 582
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5114","105695","Tata Sky ID 1138326853
Balance valid till 31-Aug
Monthly charges Rs 582
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5115","105781","Tata Sky ID 1138326853
Balance valid till 13-Aug
Monthly charges Rs 582
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5116","105931","Tata Sky ID 1138326853
Balance valid till 22-Jul
Monthly charges Rs 562
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5117","106007","Tata Sky ID 1138326853
Balance valid till 03-Jul
Monthly charges Rs 562
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5118","106044","Tata Sky ID 1138326853
Balance valid till 14-Jun
Monthly charges Rs 562
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5119","136875","Tata Sky ID 1175410636
Balance valid till 02-Feb
Monthly charges Rs 250
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5120","139476","Tata Sky ID 1017399849
Balance valid till 02-May
Monthly charges Rs 349
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5121","143395","Tata Sky ID 1118185485
Balance valid till 05-May
Monthly charges Rs 680
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5122","144946","Tata Sky ID 1154198723
Balance valid till 03-May
Monthly charges Rs 534
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5123","144968","Tata Sky ID 1154198723
Balance valid till 22-Apr
Monthly charges Rs 534
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5124","145012","Tata Sky ID 1154198723
Balance valid till 05-Apr
Monthly charges Rs 534
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5125","145106","Tata Sky ID 1154198723
Balance valid till 20-Feb
Monthly charges Rs 484
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5126","145172","Tata Sky ID 1154198723
Balance valid till 21-Jan
Monthly charges Rs 484
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5127","145214","Tata Sky ID 1154198723
Balance valid till 09-Jan
Monthly charges Rs 474
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5128","145249","Tata Sky ID 1154198723
Balance valid till 16-Nov
Monthly charges Rs 414
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5129","145264","Tata Sky ID 1154198723
Balance valid till 20-Oct
Monthly charges Rs 414
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5130","145276","Tata Sky ID 1154198723
Balance valid till 23-Sep
Monthly charges Rs 414
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5131","145282","Tata Sky ID 1154198723
Balance valid till 27-Aug
Monthly charges Rs 414
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5132","145293","Tata Sky ID 1154198723
Balance valid till 31-Jul
Monthly charges Rs 414
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5133","145311","Tata Sky ID 1154198723
Balance valid till 14-Jul
Monthly charges Rs 365
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5134","145321","Tata Sky ID 1154198723
Balance valid till 24-Jun
Monthly charges Rs 240
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5135","145619","Tata Sky ID 1003518956
Balance valid till 04-Apr
Monthly charges Rs 2078
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5136","145693","Tata Sky ID 1003518956
Balance valid till 28-Mar
Monthly charges Rs 2078
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5137","145730","Tata Sky ID 1003518956
Balance valid till 20-Mar
Monthly charges Rs 2078
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5138","145850","Tata Sky ID 1003518956
Balance valid till 28-Feb
Monthly charges Rs 2078
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5139","145931","Tata Sky ID 1003518956
Balance valid till 14-Feb
Monthly charges Rs 2078
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5140","156453","Tata Sky ID 1041203207
Balance valid till 26-May
Monthly charges Rs 270
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5141","165094","Tata Sky ID 1025048875
Balance valid till 27-Jan
Monthly charges Rs 480
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5142","165161","Tata Sky ID 1025048875
Balance valid till 15-Jan
Monthly charges Rs 480
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5143","171684","Tata Sky ID 1075764769
Balance valid till 21-Jun
Monthly charges Rs 510
Recharge your account now
To check your pack details, give missed call on 08880488804","_utility","429","84"
"5144","3013","Thank you for downloading my airtel app. Your One Time Password(OTP) for completing your registration on the app is 1138. It is usable once and valid for 30 mins from the request. Please do not share OTP with anyone.","_utility","124","76"
"5145","3014","Thank you for downloading my airtel app. Your One Time Password(OTP) for completing your registration on the app is 3720. It is usable once and valid for 30 mins from the request. Please do not share OTP with anyone.","_utility","124","76"
"5146","3084","Thank you for downloading my airtel app. Your One Time Password(OTP) for completing your registration on the app is 2062. It is usable once and valid for 30 mins from the request. Please do not share OTP with anyone.","_utility","124","76"
"5147","3085","Thank you for downloading my airtel app. Your One Time Password(OTP) for completing your registration on the app is 0117. It is usable once and valid for 30 mins from the request. Please do not share OTP with anyone.","_utility","124","76"
"5148","7050","Thank you for downloading my airtel app. Your One Time Password(OTP) for completing your registration on the app is 4953. It is usable once and valid for 30 mins from the request. Please do not share OTP with anyone.","_utility","124","76"
"5149","7051","Thank you for downloading my airtel app. Your One Time Password(OTP) for completing your registration on the app is 0890. It is usable once and valid for 30 mins from the request. Please do not share OTP with anyone.","_utility","124","76"
"5150","7052","Thank you for downloading my airtel app. Your One Time Password(OTP) for completing your registration on the app is 9761. It is usable once and valid for 30 mins from the request. Please do not share OTP with anyone.","_utility","124","76"
"5151","12163","Thank you for downloading my airtel app. Your One Time Password(OTP) for completing your registration on the app is 4952. It is usable once and valid for 30 mins from the request. Please do not share OTP with anyone.","_utility","124","76"
"5152","16676","Thank you for downloading my airtel app. Your One Time Password(OTP) for completing your registration on the app is 3025. It is usable once and valid for 30 mins from the request. Please do not share OTP with anyone.","_utility","124","76"
"5153","17376","Thank you for downloading my airtel app. Your One Time Password(OTP) for completing your registration on the app is 0640. It is usable once and valid for 30 mins from the request. Please do not share OTP with anyone.","_utility","124","76"
"5154","23375","Thank you for downloading my airtel app. Your One Time Password(OTP) for completing your registration on the app is 4319. It is usable once and valid for 30 mins from the request. Please do not share OTP with anyone.","_utility","124","76"
"5155","29904","Thank you for downloading my airtel app. Your One Time Password(OTP) for completing your registration on the app is 8551. It is usable once and valid for 30 mins from the request. Please do not share OTP with anyone.","_utility","124","76"
"5156","36804","Thank you for downloading my airtel app. Your One Time Password(OTP) for completing your registration on the app is 3998. It is usable once and valid for 30 mins from the request. Please do not share OTP with anyone.","_utility","124","76"
"5157","38462","Thank you for downloading my airtel app. Your One Time Password(OTP) for completing your registration on the app is 6231. It is usable once and valid for 30 mins from the request. Please do not share OTP with anyone.","_utility","124","76"
"5158","38463","Thank you for downloading my airtel app. Your One Time Password(OTP) for completing your registration on the app is 6797. It is usable once and valid for 30 mins from the request. Please do not share OTP with anyone.","_utility","124","76"
"5159","39530","Thank you for downloading my airtel app. Your One Time Password(OTP) for completing your registration on the app is 0530. It is usable once and valid for 30 mins from the request. Please do not share OTP with anyone.","_utility","124","76"
"5160","39531","Thank you for downloading my airtel app. Your One Time Password(OTP) for completing your registration on the app is 4138. It is usable once and valid for 30 mins from the request. Please do not share OTP with anyone.","_utility","124","76"
"5161","39900","Thank you for downloading my airtel app. Your One Time Password(OTP) for completing your registration on the app is 6057. It is usable once and valid for 30 mins from the request. Please do not share OTP with anyone.","_utility","124","76"
"5162","45854","Thank you for downloading my airtel app. Your One Time Password(OTP) for completing your registration on the app is 7581. It is usable once and valid for 30 mins from the request. Please do not share OTP with anyone.","_utility","124","76"
"5163","50898","Thank you for downloading my airtel app. Your One Time Password(OTP) for completing your registration on the app is 4728. It is usable once and valid for 30 mins from the request. Please do not share OTP with anyone.","_utility","124","76"
"5164","53575","Thank you for downloading my airtel app. Your One Time Password(OTP) for completing your registration on the app is 7148. It is usable once and valid for 30 mins from the request. Please do not share OTP with anyone.","_utility","124","76"
"5165","53587","Thank you for downloading my airtel app. Your One Time Password(OTP) for completing your registration on the app is 6199. It is usable once and valid for 30 mins from the request. Please do not share OTP with anyone.","_utility","124","76"
"5166","53605","Thank you for downloading my airtel app. Your One Time Password(OTP) for completing your registration on the app is 0693. It is usable once and valid for 30 mins from the request. Please do not share OTP with anyone.","_utility","124","76"
"5167","53690","Thank you for downloading my airtel app. Your One Time Password(OTP) for completing your registration on the app is 8548. It is usable once and valid for 30 mins from the request. Please do not share OTP with anyone.","_utility","124","76"
"5168","54506","Thank you for downloading my airtel app. Your One Time Password(OTP) for completing your registration on the app is 6109. It is usable once and valid for 30 mins from the request. Please do not share OTP with anyone.","_utility","124","76"
"5169","60221","Thank you for downloading my airtel app. Your One Time Password(OTP) for completing your registration on the app is 7936. It is usable once and valid for 30 mins from the request. Please do not share OTP with anyone.","_utility","124","76"
"5170","65250","Thank you for downloading my airtel app. Your One Time Password(OTP) for completing your registration on the app is 3563. It is usable once and valid for 30 mins from the request. Please do not share OTP with anyone.","_utility","124","76"
"5171","65843","Thank you for downloading my airtel app. Your One Time Password(OTP) for completing your registration on the app is 3336. It is usable once and valid for 30 mins from the request. Please do not share OTP with anyone.","_utility","124","76"
"5172","68924","Thank you for downloading my airtel app. Your One Time Password(OTP) for completing your registration on the app is 1734. It is usable once and valid for 30 mins from the request. Please do not share OTP with anyone.","_utility","124","76"
"5173","69552","Thank you for downloading my airtel app. Your One Time Password(OTP) for completing your registration on the app is 5731. It is usable once and valid for 30 mins from the request. Please do not share OTP with anyone.","_utility","124","76"
"5174","69978","Thank you for downloading my airtel app. Your One Time Password(OTP) for completing your registration on the app is 6898. It is usable once and valid for 30 mins from the request. Please do not share OTP with anyone.","_utility","124","76"
"5175","71354","Thank you for downloading my airtel app. Your One Time Password(OTP) for completing your registration on the app is 8891. It is usable once and valid for 30 mins from the request. Please do not share OTP with anyone.","_utility","124","76"
"5176","74756","Thank you for downloading my airtel app. Your One Time Password(OTP) for completing your registration on the app is 5456. It is usable once and valid for 30 mins from the request. Please do not share OTP with anyone.","_utility","124","76"
"5177","83474","Thank you for downloading my airtel app. Your One Time Password(OTP) for completing your registration on the app is 1567. It is usable once and valid for 30 mins from the request. Please do not share OTP with anyone.","_utility","124","76"
"5178","83514","Thank you for downloading my airtel app. Your One Time Password(OTP) for completing your registration on the app is 1267. It is usable once and valid for 30 mins from the request. Please do not share OTP with anyone.","_utility","124","76"
"5179","84390","Thank you for downloading my airtel app. Your One Time Password(OTP) for completing your registration on the app is 6028. It is usable once and valid for 30 mins from the request. Please do not share OTP with anyone.","_utility","124","76"
"5180","84722","Thank you for downloading my airtel app. Your One Time Password(OTP) for completing your registration on the app is 3602. It is usable once and valid for 30 mins from the request. Please do not share OTP with anyone.","_utility","124","76"
"5181","86433","Thank you for downloading my airtel app. Your One Time Password(OTP) for completing your registration on the app is 9834. It is usable once and valid for 30 mins from the request. Please do not share OTP with anyone.","_utility","124","76"
"5182","86569","Thank you for downloading my airtel app. Your One Time Password(OTP) for completing your registration on the app is 4075. It is usable once and valid for 30 mins from the request. Please do not share OTP with anyone.","_utility","124","76"
"5183","88430","Thank you for downloading my airtel app. Your One Time Password(OTP) for completing your registration on the app is 0741. It is usable once and valid for 30 mins from the request. Please do not share OTP with anyone.","_utility","124","76"
"5184","89570","Thank you for downloading my airtel app. Your One Time Password(OTP) for completing your registration on the app is 6437. It is usable once and valid for 30 mins from the request. Please do not share OTP with anyone.","_utility","124","76"
"5185","91918","Thank you for downloading my airtel app. Your One Time Password(OTP) for completing your registration on the app is 0109. It is usable once and valid for 30 mins from the request. Please do not share OTP with anyone.","_utility","124","76"
"5186","95323","Thank you for downloading my airtel app. Your One Time Password(OTP) for completing your registration on the app is 5076. It is usable once and valid for 30 mins from the request. Please do not share OTP with anyone.","_utility","124","76"
"5187","98083","Thank you for downloading my airtel app. Your One Time Password(OTP) for completing your registration on the app is 7749. It is usable once and valid for 30 mins from the request. Please do not share OTP with anyone.","_utility","124","76"
"5188","101506","Thank you for downloading my airtel app. Your One Time Password(OTP) for completing your registration on the app is 5255. It is usable once and valid for 30 mins from the request. Please do not share OTP with anyone.","_utility","124","76"
"5189","101507","Thank you for downloading my airtel app. Your One Time Password(OTP) for completing your registration on the app is 8792. It is usable once and valid for 30 mins from the request. Please do not share OTP with anyone.","_utility","124","76"
"5190","105408","Thank you for downloading my airtel app. Your One Time Password(OTP) for completing your registration on the app is 3748. It is usable once and valid for 30 mins from the request. Please do not share OTP with anyone.","_utility","124","76"
"5191","108788","Thank you for downloading my airtel app. Your One Time Password(OTP) for completing your registration on the app is 9062. It is usable once and valid for 30 mins from the request. Please do not share OTP with anyone.","_utility","124","76"
"5192","110764","Thank you for downloading my airtel app. Your One Time Password(OTP) for completing your registration on the app is 5440. It is usable once and valid for 30 mins from the request. Please do not share OTP with anyone.","_utility","124","76"
"5193","110765","Thank you for downloading my airtel app. Your One Time Password(OTP) for completing your registration on the app is 0839. It is usable once and valid for 30 mins from the request. Please do not share OTP with anyone.","_utility","124","76"
"5194","111923","Thank you for downloading my airtel app. Your One Time Password(OTP) for completing your registration on the app is 7455. It is usable once and valid for 30 mins from the request. Please do not share OTP with anyone.","_utility","124","76"
"5195","114155","Thank you for downloading my airtel app. Your One Time Password(OTP) for completing your registration on the app is 2292. It is usable once and valid for 30 mins from the request. Please do not share OTP with anyone.","_utility","124","76"
"5196","114473","Thank you for downloading my airtel app. Your One Time Password(OTP) for completing your registration on the app is 3360. It is usable once and valid for 30 mins from the request. Please do not share OTP with anyone.","_utility","124","76"
"5197","123360","Thank you for downloading my airtel app. Your One Time Password(OTP) for completing your registration on the app is 9526. It is usable once and valid for 30 mins from the request. Please do not share OTP with anyone.","_utility","124","76"
"5198","130647","Thank you for downloading my airtel app. Your One Time Password(OTP) for completing your registration on the app is 9084. It is usable once and valid for 30 mins from the request. Please do not share OTP with anyone.","_utility","124","76"
"5199","132969","Thank you for downloading my airtel app. Your One Time Password(OTP) for completing your registration on the app is 6145. It is usable once and valid for 30 mins from the request. Please do not share OTP with anyone.","_utility","124","76"
"5200","132970","Thank you for downloading my airtel app. Your One Time Password(OTP) for completing your registration on the app is 2476. It is usable once and valid for 30 mins from the request. Please do not share OTP with anyone.","_utility","124","76"
"5201","134863","Thank you for downloading my airtel app. Your One Time Password(OTP) for completing your registration on the app is 7630. It is usable once and valid for 30 mins from the request. Please do not share OTP with anyone.","_utility","124","76"
"5202","137314","Thank you for downloading my airtel app. Your One Time Password(OTP) for completing your registration on the app is 7726. It is usable once and valid for 30 mins from the request. Please do not share OTP with anyone.","_utility","124","76"
"5203","137563","Thank you for downloading my airtel app. Your One Time Password(OTP) for completing your registration on the app is 2487. It is usable once and valid for 30 mins from the request. Please do not share OTP with anyone.","_utility","124","76"
"5204","138325","Thank you for downloading my airtel app. Your One Time Password(OTP) for completing your registration on the app is 6285. It is usable once and valid for 30 mins from the request. Please do not share OTP with anyone.","_utility","124","76"
"5205","138726","Thank you for downloading my airtel app. Your One Time Password(OTP) for completing your registration on the app is 5477. It is usable once and valid for 30 mins from the request. Please do not share OTP with anyone.","_utility","124","76"
"5206","138727","Thank you for downloading my airtel app. Your One Time Password(OTP) for completing your registration on the app is 8821. It is usable once and valid for 30 mins from the request. Please do not share OTP with anyone.","_utility","124","76"
"5207","138728","Thank you for downloading my airtel app. Your One Time Password(OTP) for completing your registration on the app is 9758. It is usable once and valid for 30 mins from the request. Please do not share OTP with anyone.","_utility","124","76"
"5208","138729","Thank you for downloading my airtel app. Your One Time Password(OTP) for completing your registration on the app is 5202. It is usable once and valid for 30 mins from the request. Please do not share OTP with anyone.","_utility","124","76"
"5209","138730","Thank you for downloading my airtel app. Your One Time Password(OTP) for completing your registration on the app is 8644. It is usable once and valid for 30 mins from the request. Please do not share OTP with anyone.","_utility","124","76"
"5210","138731","Thank you for downloading my airtel app. Your One Time Password(OTP) for completing your registration on the app is 2714. It is usable once and valid for 30 mins from the request. Please do not share OTP with anyone.","_utility","124","76"
"5211","138732","Thank you for downloading my airtel app. Your One Time Password(OTP) for completing your registration on the app is 2229. It is usable once and valid for 30 mins from the request. Please do not share OTP with anyone.","_utility","124","76"
"5212","138733","Thank you for downloading my airtel app. Your One Time Password(OTP) for completing your registration on the app is 9714. It is usable once and valid for 30 mins from the request. Please do not share OTP with anyone.","_utility","124","76"
"5213","138734","Thank you for downloading my airtel app. Your One Time Password(OTP) for completing your registration on the app is 8679. It is usable once and valid for 30 mins from the request. Please do not share OTP with anyone.","_utility","124","76"
"5214","138735","Thank you for downloading my airtel app. Your One Time Password(OTP) for completing your registration on the app is 2656. It is usable once and valid for 30 mins from the request. Please do not share OTP with anyone.","_utility","124","76"
"5215","141880","Thank you for downloading my airtel app. Your One Time Password(OTP) for completing your registration on the app is 7561. It is usable once and valid for 30 mins from the request. Please do not share OTP with anyone.","_utility","124","76"
"5216","144839","Thank you for downloading my airtel app. Your One Time Password(OTP) for completing your registration on the app is 2477. It is usable once and valid for 30 mins from the request. Please do not share OTP with anyone.","_utility","124","76"
"5217","149284","Thank you for downloading my airtel app. Your One Time Password(OTP) for completing your registration on the app is 4004. It is usable once and valid for 30 mins from the request. Please do not share OTP with anyone.","_utility","124","76"
